History Channel Functions Measurement Report

Measurements started at Date: 06-May-2023 Time: 14:20:27

Spectrometer ID : 0706001U1
Integration Time: 100.00 ms
Averages        : 8 scans

Description of the Function:

Integral: between  340.00 and  360.00 nm. Multiplied with:  1.0000. Scope Corrected for Dark Mode

Time         Seconds   Function Value
15:36:51   4585.277     221731.7593
15:37:01   4595.789     222269.6944
15:37:12   4606.302     221908.8081
15:37:22   4616.812     221943.4160
15:37:33   4627.357     221864.9570
15:37:43   4637.867     221911.5457
15:37:54   4648.411     222026.6994
15:38:04   4658.922     221947.6852
15:38:15   4669.436     222413.3228
15:38:25   4679.947     221651.8554
15:38:36   4690.461     221985.9725
15:38:46   4700.972     222013.3862
15:38:57   4711.486     222298.9440
15:39:07   4721.998     221867.4967
15:39:18   4732.509     222189.3596
15:39:28   4743.021     222050.9129
15:39:39   4753.535     222392.6893
15:39:49   4764.044     221847.3255
15:40:00   4774.556     222231.6453
15:40:10   4785.066     222137.8524
15:40:21   4795.613     222371.4932
15:40:31   4806.151     221856.7883
15:40:42   4816.665     222071.2141
15:40:52   4827.177     222202.0967
15:41:03   4837.691     222592.3707
15:41:14   4848.272     222316.4701
15:41:24   4858.817     221914.9321
15:41:35   4869.329     221948.5524
15:41:45   4879.844     221701.9432
15:41:56   4890.386     222039.5507
15:42:06   4900.901     221757.9965
15:42:17   4911.412     221881.4962
15:42:27   4921.927     221863.7570
15:42:38   4932.467     221692.2047
15:42:48   4942.983     222083.9690
15:42:59   4953.494     222557.3851
15:43:09   4964.007     221680.1262
15:43:20   4974.520     222199.8322
15:43:30   4985.065     222229.6450
15:43:41   4995.573     222294.1425
15:43:51   5006.085     221735.5545
15:44:02   5016.629     222117.5179
15:44:12   5027.175     222112.5709
15:44:23   5037.684     221812.2152
15:44:33   5048.197     221714.9253
15:44:44   5058.709     221971.0899
15:44:55   5069.223     221889.0164
15:45:05   5079.733     222249.6413
15:45:16   5090.248     222025.4472
15:45:26   5100.761     221921.5984
15:45:37   5111.277     221922.5924
15:45:47   5121.819     221768.6498
15:45:58   5132.332     221817.1528
15:46:08   5142.876     222060.0777
15:46:19   5153.418     221943.2941
15:46:29   5164.004     221938.4526
15:46:40   5174.551     222398.0499
15:46:50   5185.061     222110.1594
15:47:01   5195.574     222085.4373
15:47:11   5206.083     221636.2628
15:47:22   5216.599     221747.0833
15:47:32   5227.142     222358.6530
15:47:43   5237.658     222048.9465
15:47:53   5248.201     221803.6188
15:48:04   5258.716     221659.8518
15:48:15   5269.226     221937.5087
15:48:25   5279.737     222125.3892
15:48:36   5290.249     222137.1957
15:48:46   5300.764     222250.9582
15:48:57   5311.275     222200.0868
15:49:07   5321.785     222080.3879
15:49:18   5332.297     222657.4995
15:49:28   5342.813     221965.4687
15:49:39   5353.326     221872.1073
15:49:49   5363.841     221999.1801
15:50:00   5374.350     222240.5560
15:50:10   5384.864     222278.5215
15:50:21   5395.374     222096.8258
15:50:31   5405.888     222326.4430
15:50:42   5416.399     222098.2063
15:50:52   5426.911     222427.4303
15:51:03   5437.456     222577.9429
15:51:13   5447.971     222231.3905
15:51:24   5458.482     222028.4139
15:51:34   5468.998     222033.4188
15:51:45   5479.509     222002.7350
15:51:55   5490.021     222286.4581
15:52:06   5500.536     222007.0231
15:52:16   5511.050     221918.5102
15:52:27   5521.561     221944.8552
15:52:37   5532.080     222305.4400
15:52:48   5542.592     222033.6767
15:52:58   5553.103     222452.4355
15:53:09   5563.647     222321.6205
15:53:19   5574.163     221962.2058
15:53:30   5584.676     222112.8413
15:53:41   5595.227     222518.8191
15:53:51   5605.740     222216.1388
15:54:02   5616.290     221989.3920
15:54:12   5626.803     222303.6579
15:54:23   5637.319     222630.5285
15:54:33   5647.863     222674.3695
15:54:44   5658.378     222357.5056
15:54:54   5668.889     222012.9236
15:55:05   5679.438     222147.1219
15:55:15   5689.981     222296.0647
15:55:26   5700.495     222297.0972
15:55:36   5711.006     222331.3487
15:55:47   5721.521     222372.9616
15:55:57   5732.033     222197.7807
15:56:08   5742.546     222266.3615
15:56:18   5753.090     222098.7132
15:56:29   5763.641     222495.1305
15:56:39   5774.152     222292.1377
15:56:50   5784.664     222251.9724
15:57:00   5795.175     222001.6082
15:57:11   5805.725     221831.7060
15:57:22   5816.232     222279.7433
15:57:32   5826.745     222413.3020
15:57:43   5837.260     222607.3577
15:57:53   5847.775     222607.1850
15:58:04   5858.288     222146.6440
15:58:14   5868.800     222081.2668
15:58:25   5879.316     222460.9943
15:58:35   5889.830     222443.8120
15:58:46   5900.341     222268.4099
15:58:56   5910.889     222231.0005
15:59:07   5921.402     222279.1305
15:59:17   5931.947     222412.9348
15:59:28   5942.461     222573.7015
15:59:38   5953.012     222470.1184
15:59:49   5963.558     222243.1490
15:59:59   5974.074     222433.0903
16:00:10   5984.582     222376.2761
16:00:20   5995.097     222135.0447
16:00:31   6005.690     222504.8777
16:00:41   6016.196     222303.8877
16:00:52   6026.708     222179.4538
16:01:03   6037.263     222276.4766
16:01:13   6047.811     222563.3782
16:01:24   6058.322     222018.8462
16:01:34   6068.837     221934.0206
16:01:45   6079.350     221815.9665
16:01:55   6089.863     222452.3928
16:02:06   6100.415     222353.5365
16:02:16   6110.928     222368.8433
16:02:27   6121.476     222603.1881
16:02:37   6131.987     222593.2937
16:02:48   6142.501     222666.3695
16:02:58   6153.047     222784.1601
16:03:09   6163.561     222606.9576
16:03:19   6174.071     221982.5767
16:03:30   6184.584     222405.0649
16:03:40   6195.102     222540.0340
16:03:51   6205.618     222227.7917
16:04:02   6216.226     222428.4368
16:04:12   6226.776     222679.8460
16:04:23   6237.287     222497.2177
16:04:33   6247.799     222137.5712
16:04:44   6258.351     222388.5301
16:04:54   6268.865     222471.3746
16:05:05   6279.376     222694.1431
16:05:15   6289.927     222415.2439
16:05:26   6300.438     222748.3372
16:05:36   6310.951     222311.0285
16:05:47   6321.461     222268.4496
16:05:57   6332.015     222460.1611
16:06:08   6342.564     222210.5300
16:06:18   6353.081     222566.4731
16:06:29   6363.590     222784.3651
16:06:39   6374.106     221840.3681
16:06:50   6384.617     222048.2351
16:07:00   6395.131     222700.5723
16:07:11   6405.641     221967.4489
16:07:21   6416.157     222143.7702
16:07:32   6426.706     222381.4917
16:07:43   6437.222     222224.5443
16:07:53   6447.734     221919.1296
16:08:04   6458.248     221790.9611
16:08:14   6468.760     221860.7871
16:08:25   6479.311     222476.2374
16:08:35   6489.827     221870.2256
16:08:46   6500.339     222268.3797
16:08:56   6510.849     222290.8711
16:09:07   6521.365     222537.9415
16:09:17   6531.875     222332.6604
16:09:28   6542.385     223082.8614
16:09:38   6552.899     222534.9922
16:09:49   6563.415     222483.4096
16:09:59   6573.924     222832.2243
16:10:10   6584.438     222428.5119
16:10:20   6594.951     222920.7778
16:10:31   6605.506     222549.7197
16:10:41   6616.017     222020.9872
16:10:52   6626.529     222790.2994
16:11:02   6637.041     222820.1639
16:11:13   6647.558     222364.8807
16:11:23   6658.066     222883.6751
16:11:34   6668.621     222541.6451
16:11:45   6679.237     222537.4965
16:11:55   6689.751     222766.3225
16:12:06   6700.302     222832.2377
16:12:16   6710.818     222714.4264
16:12:27   6721.368     222776.8347
16:12:37   6731.879     222913.4964
16:12:48   6742.389     222786.2802
16:12:58   6752.905     222914.1399
16:13:09   6763.501     222735.7073
16:13:19   6774.056     222600.3676
16:13:30   6784.565     222769.0757
16:13:40   6795.079     222813.7692
16:13:51   6805.674     222903.5612
16:14:01   6816.185     222596.6792
16:14:12   6826.695     223221.1316
16:14:23   6837.215     222801.9749
16:14:33   6847.726     222590.7877
16:14:44   6858.240     223117.6977
16:14:54   6868.748     222923.0133
16:15:05   6879.262     222805.0676
16:15:15   6889.773     222465.2189
16:15:26   6900.289     222892.3546
16:15:36   6910.798     222531.8984
16:15:47   6921.312     222881.3917
16:15:57   6931.866     222894.6851
16:16:08   6942.381     222669.2775
16:16:18   6952.890     222811.4460
16:16:29   6963.404     222422.0030
16:16:39   6973.959     222645.0129
16:16:50   6984.473     222749.4444
16:17:00   6994.981     222889.4701
16:17:11   7005.493     222880.7188
16:17:21   7016.004     222739.2036
16:17:32   7026.514     222522.0349
16:17:42   7037.024     222926.5203
16:17:53   7047.538     222880.1453
16:18:03   7058.091     222737.9396
16:18:14   7068.607     222779.2711
16:18:24   7079.120     222875.5145
16:18:35   7089.634     222829.8110
16:18:45   7100.146     222853.2273
16:18:56   7110.658     222779.4862
16:19:06   7121.171     223026.3301
16:19:17   7131.687     222617.3899
16:19:27   7142.202     222653.3221
16:19:38   7152.714     223170.2903
16:19:49   7163.226     223022.0207
16:19:59   7173.743     223139.5708
16:20:10   7184.252     222680.2637
16:20:20   7194.765     222968.8361
16:20:31   7205.320     223249.7937
16:20:41   7215.877     222687.5591
16:20:52   7226.387     222623.2856
16:21:02   7236.902     222612.9116
16:21:13   7247.456     222492.5861
16:21:23   7257.978     223246.1689
16:21:34   7268.486     222494.9789
16:21:44   7279.003     222635.0147
16:21:55   7289.558     222950.6090
16:22:05   7300.073     222537.0926
16:22:16   7310.584     222618.0905
16:22:26   7321.098     222741.3387
16:22:37   7331.608     222653.7524
16:22:47   7342.123     222663.9449
16:22:58   7352.637     222704.1677
16:23:08   7363.151     222788.6342
16:23:19   7373.662     223008.0947
16:23:29   7384.178     222308.6870
16:23:40   7394.688     222557.7391
16:23:50   7405.199     222589.8042
16:24:01   7415.710     222822.5939
16:24:12   7426.223     222544.6796
16:24:22   7436.734     222623.7922
16:24:33   7447.249     222792.6009
16:24:43   7457.806     223076.0413
16:24:54   7468.321     222634.3074
16:25:04   7478.830     222615.0899
16:25:15   7489.342     222633.5075
16:25:25   7499.855     222507.2816
16:25:36   7510.369     222628.5493
16:25:46   7520.970     222666.9232
16:25:57   7531.485     222443.2061
16:26:07   7542.041     223091.3704
16:26:18   7552.556     222778.1512
16:26:28   7563.113     222837.0672
16:26:39   7573.627     222821.1219
16:26:49   7584.140     222758.7136
16:27:00   7594.653     222585.1873
16:27:10   7605.164     222924.9527
16:27:21   7615.677     222326.3536
16:27:31   7626.190     222954.9522
16:27:42   7636.704     222858.8737
16:27:53   7647.214     222593.5412
16:28:03   7657.726     222550.6034
16:28:14   7668.236     222654.5246
16:28:24   7678.747     222598.1732
16:28:35   7689.301     222831.3446
16:28:45   7699.814     223032.1639
16:28:56   7710.324     222238.2211
16:29:06   7720.836     223208.2764
16:29:17   7731.345     223095.7823
16:29:27   7741.862     222736.1278
16:29:38   7752.419     222541.8461
16:29:48   7762.935     222502.1668
16:29:59   7773.447     222876.6202
16:30:09   7783.961     222757.6157
16:30:20   7794.473     222675.8392
16:30:30   7804.986     222508.3400
16:30:41   7815.500     222616.4876
16:30:51   7826.014     222657.6491
16:31:02   7836.525     222629.2828
16:31:12   7847.038     222930.7788
16:31:23   7857.550     222574.3684
16:31:33   7868.108     223394.9786
16:31:44   7878.664     222740.4931
16:31:55   7889.225     222693.7989
16:32:05   7899.736     222613.4972
16:32:16   7910.253     222886.9837
16:32:26   7920.765     222877.6094
16:32:37   7931.280     222758.7626
16:32:47   7941.837     222997.6438
16:32:58   7952.397     222549.1720
16:33:08   7962.910     222942.5759
16:33:19   7973.424     222829.9192
16:33:29   7983.986     223205.8522
16:33:40   7994.545     222811.7196
16:33:50   8005.058     222788.0332
16:34:01   8015.669     222826.2414
16:34:11   8026.181     222840.1124
16:34:22   8036.742     222526.3860
16:34:33   8047.256     222659.7546
16:34:43   8057.819     223014.1918
16:34:54   8068.331     223038.9625
16:35:04   8078.895     222849.4738
16:35:15   8089.455     223083.7337
16:35:25   8100.014     222937.7483
16:35:36   8110.529     222908.5523
16:35:46   8121.141     222919.4175
16:35:57   8131.649     222956.6561
16:36:08   8142.213     222336.0692
16:36:18   8152.726     222856.6233
16:36:29   8163.287     222338.8312
16:36:39   8173.796     222868.4227
16:36:50   8184.307     223235.1429
16:37:00   8194.817     222813.3694
16:37:11   8205.380     222632.1281
16:37:21   8215.989     222176.0229
16:37:32   8226.502     222848.9716
16:37:42   8237.063     222608.7528
16:37:53   8247.624     222635.0853
16:38:03   8258.136     222771.3239
16:38:14   8268.650     222411.9813
16:38:24   8279.163     222865.7688
16:38:35   8289.679     223014.4446
16:38:45   8300.189     222440.7887
16:38:56   8310.703     222678.3407
16:39:07   8321.264     222818.9503
16:39:17   8331.828     222328.7108
16:39:28   8342.338     222695.6690
16:39:38   8352.854     222573.2402
16:39:49   8363.365     222623.4183
16:39:59   8373.931     222367.8783
16:40:10   8384.440     222450.3519
16:40:20   8394.954     222282.2697
16:40:31   8405.517     222179.1574
16:40:41   8416.032     223018.1437
16:40:52   8426.546     222414.0568
16:41:02   8437.111     222719.8103
16:41:13   8447.623     222542.2502
16:41:24   8458.235     222514.1715
16:41:34   8468.747     222075.1389
16:41:45   8479.262     222988.0948
16:41:55   8489.772     222582.0928
16:42:06   8500.287     222745.8391
16:42:16   8510.797     222538.0681
16:42:27   8521.313     222433.3907
16:42:37   8531.873     222662.6009
16:42:48   8542.387     222506.5404
16:42:58   8552.897     222619.2081
16:43:09   8563.464     222696.4098
16:43:19   8573.976     223048.9101
16:43:30   8584.489     222769.9922
16:43:40   8594.998     222672.4573
16:43:51   8605.564     222851.8416
16:44:01   8616.075     222546.8333
16:44:12   8626.587     222896.7327
16:44:22   8637.101     222498.0166
16:44:33   8647.614     222482.0859
16:44:44   8658.228     222245.0689
16:44:54   8668.791     222684.2913
16:45:05   8679.302     222338.7522
16:45:15   8689.813     222913.2485
16:45:26   8700.374     222905.1792
16:45:36   8710.886     222820.8616
16:45:47   8721.398     222579.0744
16:45:57   8731.910     222679.1965
16:46:08   8742.422     222831.6678
16:46:18   8753.043     222838.0653
16:46:29   8763.553     222215.2397
16:46:39   8774.068     222898.9805
16:46:50   8784.683     222439.3022
16:47:01   8795.247     222500.1315
16:47:11   8805.759     222335.6435
16:47:22   8816.275     222524.3421
16:47:32   8826.784     222702.9988
16:47:43   8837.300     222758.7193
16:47:53   8847.812     222807.7746
16:48:04   8858.325     222193.4371
16:48:14   8868.838     222900.0656
16:48:25   8879.355     222658.7886
16:48:35   8889.864     222448.4891
16:48:46   8900.381     222786.3197
16:48:56   8910.890     222532.9264
16:49:07   8921.511     222501.9088
16:49:17   8932.021     222748.7546
16:49:28   8942.532     223038.9914
16:49:38   8953.044     222736.7460
16:49:49   8963.560     222793.1577
16:49:59   8974.121     222907.0099
16:50:10   8984.637     222784.9081
16:50:20   8995.149     222841.2415
16:50:31   9005.664     222776.2947
16:50:41   9016.175     222871.8591
16:50:52   9026.689     222489.0130
16:51:02   9037.200     222780.0849
16:51:13   9047.826     222524.7219
16:51:24   9058.337     223036.7082
16:51:34   9068.854     222737.5813
16:51:45   9079.415     223156.6302
16:51:55   9089.931     222585.8780
16:52:06   9100.442     223041.4236
16:52:16   9110.957     222722.4505
16:52:27   9121.468     222673.7252
16:52:37   9131.984     222381.9141
16:52:48   9142.493     223099.6982
16:52:58   9153.059     222561.4049
16:53:09   9163.574     223074.3299
16:53:19   9174.142     222928.5861
16:53:30   9184.653     222501.4499
16:53:41   9195.221     223311.1632
16:53:51   9205.731     222545.8625
16:54:02   9216.244     223104.2942
16:54:12   9226.755     222951.1876
16:54:23   9237.270     222727.3069
16:54:33   9247.996     222539.7229
16:54:44   9258.512     222835.4977
16:54:54   9269.027     223144.5710
16:55:05   9279.541     223301.8226
16:55:15   9290.051     222496.2255
16:55:26   9300.568     222934.5774
16:55:36   9311.081     222670.0250
16:55:47   9321.647     222854.1676
16:55:57   9332.158     222931.1827
16:56:08   9342.682     223461.5117
16:56:18   9353.194     223097.5379
16:56:29   9363.707     223049.8523
16:56:40   9374.221     222888.5233
16:56:50   9384.735     222577.3883
16:57:01   9395.247     222148.5340
16:57:11   9405.815     222948.9550
16:57:22   9416.326     223026.8530
16:57:32   9426.838     222990.7127
16:57:43   9437.403     222860.0483
16:57:53   9447.914     222952.6465
16:58:04   9458.425     222983.7863
16:58:14   9468.940     222907.1021
16:58:25   9479.449     222494.5991
16:58:35   9489.965     222656.7294
16:58:46   9500.478     222677.4742
16:58:56   9511.048     222686.6692
16:59:07   9521.556     222603.3132
16:59:17   9532.071     222431.3766
16:59:28   9542.582     222681.8283
16:59:38   9553.096     223069.9668
16:59:49   9563.609     222731.6310
16:59:59   9574.124     222726.3024
17:00:10   9584.635     222811.7341
17:00:20   9595.163     222680.8825
17:00:31   9605.675     222547.6245
17:00:41   9616.186     222711.4990
17:00:52   9626.699     222594.6357
17:01:03   9637.216     222813.0859
17:01:13   9647.728     222669.5929
17:01:24   9658.297     222624.6514
17:01:34   9668.863     222937.2463
17:01:45   9679.376     222959.0258
17:01:55   9689.889     222819.8462
17:02:06   9700.401     223191.5499
17:02:16   9710.910     222946.6337
17:02:27   9721.425     223050.2247
17:02:37   9731.934     223197.4372
17:02:48   9742.446     223115.3331
17:02:58   9752.958     223253.0082
17:03:09   9763.472     222723.4781
17:03:19   9774.038     223093.1794
17:03:30   9784.550     223161.0838
17:03:40   9795.062     222936.5781
17:03:51   9805.576     223405.3330
17:04:01   9816.088     223238.8688
17:04:12   9826.602     223457.4953
17:04:22   9837.171     223297.8169
17:04:33   9847.684     223562.5540
17:04:43   9858.192     223400.2092
17:04:54   9868.704     223351.8674
17:05:05   9879.215     224075.4672
17:05:15   9889.731     223707.4965
17:05:26   9900.300     223428.4256
17:05:36   9910.815     223820.9203
17:05:47   9921.328     223207.0896
17:05:57   9931.840     223788.5777
17:06:08   9942.350     223728.5282
17:06:18   9952.866     223977.1291
17:06:29   9963.375     224284.4453
17:06:39   9973.889     224143.4947
17:06:50   9984.403     224367.1016
17:07:00   9994.976     224471.5541
17:07:11  10005.486     224493.5157
17:07:21  10015.998     224599.1950
17:07:32  10026.512     224211.5901
17:07:42  10037.028     224426.1484
17:07:53  10047.538     225059.1559
17:08:03  10058.172     224812.6181
17:08:14  10068.741     224959.7351
17:08:25  10079.311     225139.6590
17:08:35  10089.880     224797.8762
17:08:46  10100.450     224899.1463
17:08:56  10110.951     225075.2002
17:09:07  10121.523     225466.4859
17:09:17  10132.034     225124.5673
17:09:28  10142.549     225174.8308
17:09:38  10153.060     225311.8776
17:09:49  10163.632     225830.5592
17:09:59  10174.143     225619.8457
17:10:10  10184.658     225505.5259
17:10:20  10195.165     225126.6237
17:10:31  10205.739     225535.9379
17:10:42  10216.251     225767.9742
17:10:52  10226.822     225949.9654
17:11:03  10237.336     226182.9844
17:11:13  10247.850     226366.8347
17:11:24  10258.364     225957.8480
17:11:34  10268.878     226530.3419
17:11:45  10279.388     226370.2111
17:11:55  10289.900     225864.2407
17:12:06  10300.413     226061.9977
17:12:16  10310.987     226817.7196
17:12:27  10321.494     226478.7636
17:12:37  10332.009     226680.7564
17:12:48  10342.698     226642.7649
17:12:59  10353.214     226974.3751
17:13:09  10363.848     226611.6531
17:13:20  10374.358     227101.2577
17:13:30  10384.868     227001.5774
17:13:41  10395.381     226783.0028
17:13:51  10405.891     226554.9430
17:14:02  10416.406     226914.1757
17:14:12  10426.978     227108.9331
17:14:23  10437.491     226811.7772
17:14:33  10448.064     227289.1188
17:14:44  10458.578     226970.5979
17:14:54  10469.088     226980.2983
17:15:05  10479.663     227201.4855
17:15:15  10490.174     227106.1375
17:15:26  10500.686     227173.4561
17:15:37  10511.257     227032.5718
17:15:47  10521.770     227068.1544
17:15:58  10532.281     227406.2674
17:16:08  10542.796     227572.5381
17:16:19  10553.310     227552.0466
17:16:29  10563.823     228006.8034
17:16:40  10574.336     227213.3922
17:16:50  10584.852     227514.5101
17:17:01  10595.364     228075.6854
17:17:11  10605.879     227215.7912
17:17:22  10616.390     227744.9914
17:17:32  10626.908     227884.8064
17:17:43  10637.420     227927.9033
17:17:53  10647.933     228128.9926
17:18:04  10658.445     227806.5431
17:18:14  10668.959     228004.8725
17:18:25  10679.471     228338.9047
17:18:35  10689.985     228241.0010
17:18:46  10700.558     228443.6248
17:18:56  10711.073     228017.6665
17:19:07  10721.644     227990.0318
17:19:18  10732.283     228312.7850
17:19:28  10742.791     228161.1859
17:19:39  10753.306     228422.1095
17:19:49  10763.819     228321.5609
17:20:00  10774.333     228517.4957
17:20:10  10784.844     228629.5223
17:20:21  10795.358     228238.9480
17:20:31  10805.870     228734.7704
17:20:42  10816.385     228643.0354
17:20:52  10826.960     228519.6710
17:21:03  10837.475     228910.1522
17:21:13  10847.987     228446.2408
17:21:24  10858.499     228806.8990
17:21:34  10869.010     228732.0413
17:21:45  10879.527     228223.0815
17:21:55  10890.037     228002.1267
17:22:06  10900.547     228672.8757
17:22:16  10911.058     229208.0700
17:22:27  10921.573     228987.7303
17:22:37  10932.082     228800.9657
17:22:48  10942.595     228972.9523
17:22:58  10953.106     228971.6397
17:23:09  10963.621     229089.7175
17:23:19  10974.133     229109.9315
17:23:30  10984.648     228990.5785
17:23:41  10995.288     228591.1405
17:23:51  11005.803     228900.5741
17:24:02  11016.317     228609.8442
17:24:12  11026.894     228582.9052
17:24:23  11037.404     229092.0859
17:24:33  11047.917     228837.6727
17:24:44  11058.426     228809.9501
17:24:54  11068.939     228958.2472
17:25:05  11079.446     229118.9231
17:25:15  11090.023     228665.7994
17:25:26  11100.538     229263.9961
17:25:36  11111.051     228714.3033
17:25:47  11121.627     229034.8040
17:25:57  11132.141     228980.1708
17:26:08  11142.650     229452.4996
17:26:18  11153.163     229072.2278
17:26:29  11163.739     229135.6057
17:26:40  11174.252     228950.9871
17:26:50  11184.829     229334.6193
17:27:01  11195.345     228923.9850
17:27:11  11205.853     228965.6469
17:27:22  11216.371     229250.1156
17:27:32  11226.882     229448.0581
17:27:43  11237.397     229508.2388
17:27:53  11247.908     229307.5785
17:28:04  11258.423     228867.8465
17:28:14  11268.933     229368.9288
17:28:25  11279.444     229509.8824
17:28:35  11289.955     228914.9956
17:28:46  11300.470     229941.9605
17:28:56  11310.982     229454.9041
17:29:07  11321.564     229731.8003
17:29:17  11332.075     229732.6275
17:29:28  11342.588     229695.3762
17:29:38  11353.098     229615.5385
17:29:49  11363.612     229672.4824
17:29:59  11374.125     230167.8683
17:30:10  11384.640     230122.4126
17:30:20  11395.150     230432.8830
17:30:31  11405.663     230151.3587
17:30:41  11416.173     230291.0737
17:30:52  11426.688     230349.1465
17:31:02  11437.199     230025.2914
17:31:13  11447.715     230577.1774
17:31:24  11458.229     230675.7931
17:31:34  11468.743     230377.6767
17:31:45  11479.386     230808.2042
17:31:55  11489.901     231104.7790
17:32:06  11500.413     230203.7663
17:32:16  11510.993     230334.7780
17:32:27  11521.506     230734.0191
17:32:37  11532.018     230407.3412
17:32:48  11542.530     229702.4340
17:32:58  11553.043     230480.3262
17:33:09  11563.553     230644.7631
17:33:19  11574.068     230178.9253
17:33:30  11584.644     230189.3913
17:33:40  11595.157     230364.5534
17:33:51  11605.668     229716.5054
17:34:01  11616.180     230090.5389
17:34:12  11626.692     230595.8219
17:34:23  11637.203     230076.5674
17:34:33  11647.914     229793.5770
17:34:44  11658.429     230075.0405
17:34:54  11669.007     230111.5880
17:35:05  11679.520     230096.2520
17:35:15  11690.032     229978.4029
17:35:26  11700.549     230260.8394
17:35:36  11711.061     229780.6026
17:35:47  11721.576     230285.5767
17:35:57  11732.089     229828.9528
17:36:08  11742.668     229847.1800
17:36:18  11753.181     230002.3867
17:36:29  11763.696     229766.6086
17:36:40  11774.204     230387.1962
17:36:50  11784.721     230310.7816
17:37:01  11795.302     229732.1291
17:37:11  11805.816     230097.8029
17:37:22  11816.326     229823.3870
17:37:32  11826.840     229873.6855
17:37:43  11837.355     229895.3876
17:37:53  11847.868     229716.8457
17:38:04  11858.446     230145.3073
17:38:14  11868.963     230224.9815
17:38:25  11879.472     230252.9740
17:38:35  11889.986     229799.5388
17:38:46  11900.496     229642.5984
17:38:56  11911.008     230038.3453
17:39:07  11921.522     229951.7012
17:39:17  11932.038     229555.6158
17:39:28  11942.550     229688.0899
17:39:38  11953.063     229765.6066
17:39:49  11963.577     229767.8930
17:39:59  11974.090     230117.6712
17:40:10  11984.601     229589.2898
17:40:20  11995.114     230039.8312
17:40:31  12005.694     229977.1696
17:40:42  12016.206     229888.0596
17:40:52  12026.718     229960.6636
17:41:03  12037.234     230119.9728
17:41:13  12047.744     229978.5560
17:41:24  12058.329     230227.2468
17:41:34  12068.839     230040.8284
17:41:45  12079.352     229991.9700
17:41:55  12089.931     229772.4016
17:42:06  12100.448     229623.0065
17:42:16  12111.030     229904.4166
17:42:27  12121.543     229868.3286
17:42:37  12132.055     229948.3727
17:42:48  12142.569     230328.5212
17:42:58  12153.081     230410.3607
17:43:09  12163.667     230270.2848
17:43:19  12174.179     229831.0800
17:43:30  12184.695     230042.2016
17:43:41  12195.209     229583.6919
17:43:51  12205.794     229997.4762
17:44:02  12216.310     230205.4750
17:44:12  12226.824     230242.5746
17:44:23  12237.334     230410.5301
17:44:33  12247.847     229952.4916
17:44:44  12258.355     230045.6160
17:44:54  12268.868     230198.0988
17:45:05  12279.379     230267.4241
17:45:15  12289.894     229965.0836
17:45:26  12300.479     230302.0540
17:45:36  12310.993     229807.4200
17:45:47  12321.505     229651.2762
17:45:57  12332.093     230031.7107
17:46:08  12342.600     230415.4390
17:46:18  12353.186     229880.6565
17:46:29  12363.694     229604.8566
17:46:40  12374.283     229748.3630
17:46:50  12384.795     229800.7773
17:47:01  12395.309     229852.9466
17:47:11  12405.818     229898.4449
17:47:22  12416.333     230027.6117
17:47:32  12426.840     229871.3008
17:47:43  12437.356     230330.4141
17:47:53  12447.867     230099.1148
17:48:04  12458.451     230257.2441
17:48:14  12468.963     229524.1509
17:48:25  12479.553     229983.7462
17:48:35  12490.065     229994.4983
17:48:46  12500.579     230186.8705
17:48:56  12511.089     230179.2404
17:49:07  12521.602     230034.1360
17:49:17  12532.184     230072.5378
17:49:28  12542.698     230078.2581
17:49:39  12553.210     229825.2520
17:49:49  12563.728     230288.6579
17:50:00  12574.239     230084.7781
17:50:10  12584.908     230253.7671
17:50:21  12595.417     230598.2719
17:50:31  12605.932     230092.1558
17:50:42  12616.444     229728.4247
17:50:52  12626.961     229410.4332
17:51:03  12637.472     229992.3175
17:51:13  12647.989     230517.2041
17:51:24  12658.498     229998.6195
17:51:34  12669.013     230458.3477
17:51:45  12679.527     230637.7277
17:51:55  12690.041     230045.1706
17:52:06  12700.552     230067.3623
17:52:16  12711.066     230001.5262
17:52:27  12721.579     229728.2554
17:52:37  12732.094     230141.0920
17:52:48  12742.604     229766.8609
17:52:58  12753.117     230462.3981
17:53:09  12763.631     230317.6868
17:53:19  12774.144     230060.4695
17:53:30  12784.657     230097.6885
17:53:40  12795.172     230028.9762
